filename,tokens,ner_tags
8-CROMA PVT LTD.pdf,No.:,I-VENDOR
8-CROMA PVT LTD.pdf,8,B-QUANTITY
8-CROMA PVT LTD.pdf,Payment,O
8-CROMA PVT LTD.pdf,date:,O
8-CROMA PVT LTD.pdf,12-08-2024,B-DATE
8-CROMA PVT LTD.pdf,Payment,O
8-CROMA PVT LTD.pdf,Type:,B-VENDOR
8-CROMA PVT LTD.pdf,UPI,I-VENDOR
8-CROMA PVT LTD.pdf,From:,I-VENDOR
8-CROMA PVT LTD.pdf,CB,I-VENDOR
8-CROMA PVT LTD.pdf,To:,I-VENDOR
8-CROMA PVT LTD.pdf,CROMA,I-VENDOR
8-CROMA PVT LTD.pdf,PVT,I-VENDOR
8-CROMA PVT LTD.pdf,LTD,I-VENDOR
8-CROMA PVT LTD.pdf,Digital,I-VENDOR
8-CROMA PVT LTD.pdf,Planet,I-VENDOR
8-CROMA PVT LTD.pdf,Address:,I-VENDOR
8-CROMA PVT LTD.pdf,Ground,I-VENDOR
8-CROMA PVT LTD.pdf,Floor,I-VENDOR
8-CROMA PVT LTD.pdf,Skyzone,I-VENDOR
8-CROMA PVT LTD.pdf,High,I-VENDOR
8-CROMA PVT LTD.pdf,Street,B-ADDRESS
8-CROMA PVT LTD.pdf,Address:,I-VENDOR
8-CROMA PVT LTD.pdf,Phoenix,I-VENDOR
8-CROMA PVT LTD.pdf,Senapati,I-VENDOR
8-CROMA PVT LTD.pdf,Bapat,I-VENDOR
8-CROMA PVT LTD.pdf,Marg,I-VENDOR
8-CROMA PVT LTD.pdf,Lower,I-VENDOR
8-CROMA PVT LTD.pdf,11/2,O
8-CROMA PVT LTD.pdf,Hillside,B-VENDOR
8-CROMA PVT LTD.pdf,Villa,I-VENDOR
8-CROMA PVT LTD.pdf,Powai,I-VENDOR
8-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
8-CROMA PVT LTD.pdf,400076,I-ADDRESS
8-CROMA PVT LTD.pdf,Parel,I-VENDOR
8-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
8-CROMA PVT LTD.pdf,Maharashtra,I-ADDRESS
8-CROMA PVT LTD.pdf,400013,I-ADDRESS
8-CROMA PVT LTD.pdf,+91,O
8-CROMA PVT LTD.pdf,21098,B-QUANTITY
8-CROMA PVT LTD.pdf,76543,B-QUANTITY
8-CROMA PVT LTD.pdf,87BBAQE12K4P106,O
8-CROMA PVT LTD.pdf,a,O
8-CROMA PVT LTD.pdf,ee,O
8-CROMA PVT LTD.pdf,DESCRIPTION,B-VENDOR
8-CROMA PVT LTD.pdf,UNIT,I-VENDOR
8-CROMA PVT LTD.pdf,PRICE,I-VENDOR
8-CROMA PVT LTD.pdf,Amount,I-TAX
8-CROMA PVT LTD.pdf,(in,O
8-CROMA PVT LTD.pdf,Rs),B-VENDOR
8-CROMA PVT LTD.pdf,8409,B-QUANTITY
8-CROMA PVT LTD.pdf,HP,I-VENDOR
8-CROMA PVT LTD.pdf,Spectre,I-VENDOR
8-CROMA PVT LTD.pdf,x360,O
8-CROMA PVT LTD.pdf,10,B-QUANTITY
8-CROMA PVT LTD.pdf,1,B-QUANTITY
8-CROMA PVT LTD.pdf,=,O
8-CROMA PVT LTD.pdf,"1,09,999.00",O
8-CROMA PVT LTD.pdf,=,O
8-CROMA PVT LTD.pdf,"1,09,999.00",O
8-CROMA PVT LTD.pdf,3257,B-QUANTITY
8-CROMA PVT LTD.pdf,HP,I-VENDOR
8-CROMA PVT LTD.pdf,Pavilion,I-VENDOR
8-CROMA PVT LTD.pdf,15,B-QUANTITY
8-CROMA PVT LTD.pdf,10,B-QUANTITY
8-CROMA PVT LTD.pdf,4,B-QUANTITY
8-CROMA PVT LTD.pdf,=,O
8-CROMA PVT LTD.pdf,"65,999.00",O
8-CROMA PVT LTD.pdf,=,O
8-CROMA PVT LTD.pdf,"2,63,996.00",O
8-CROMA PVT LTD.pdf,Sub-Total,B-VENDOR
8-CROMA PVT LTD.pdf,"3,73,995.00",O
8-CROMA PVT LTD.pdf,Amount,B-TAX
8-CROMA PVT LTD.pdf,in,O
8-CROMA PVT LTD.pdf,Words:,B-VENDOR
8-CROMA PVT LTD.pdf,Discount(30%),I-VENDOR
8-CROMA PVT LTD.pdf,=,O
8-CROMA PVT LTD.pdf,"1,12,198.50",O
8-CROMA PVT LTD.pdf,GST(18%),B-VENDOR
8-CROMA PVT LTD.pdf,%,O
8-CROMA PVT LTD.pdf,"67,319.10",O
8-CROMA PVT LTD.pdf,Total,B-TAX
8-CROMA PVT LTD.pdf,Amount:,I-TAX
8-CROMA PVT LTD.pdf,X,I-VENDOR
8-CROMA PVT LTD.pdf,"3,29,115.60",O
8-CROMA PVT LTD.pdf,eee,O
8-CROMA PVT LTD.pdf,Terms,O
8-CROMA PVT LTD.pdf,&,O
8-CROMA PVT LTD.pdf,Condition:,B-VENDOR
8-CROMA PVT LTD.pdf,Seal,I-VENDOR
8-CROMA PVT LTD.pdf,&,O
8-CROMA PVT LTD.pdf,Signature,B-VENDOR
8-CROMA PVT LTD.pdf,Thank,I-VENDOR
8-CROMA PVT LTD.pdf,you,O
8-CROMA PVT LTD.pdf,for,O
8-CROMA PVT LTD.pdf,Business,B-VENDOR
8-CROMA PVT LTD.pdf,!!!,O
8-CROMA PVT LTD.pdf,Visit,B-VENDOR
8-CROMA PVT LTD.pdf,us,O
8-CROMA PVT LTD.pdf,Again,B-VENDOR
8-CROMA PVT LTD.pdf,!!!,O
63-CROMA PVT LTD.pdf,Receipt,B-VENDOR
63-CROMA PVT LTD.pdf,No.:,I-VENDOR
63-CROMA PVT LTD.pdf,63,B-QUANTITY
63-CROMA PVT LTD.pdf,Payment,O
63-CROMA PVT LTD.pdf,date:,O
63-CROMA PVT LTD.pdf,12-08-2024,B-DATE
63-CROMA PVT LTD.pdf,Payment,O
63-CROMA PVT LTD.pdf,Type:,B-VENDOR
63-CROMA PVT LTD.pdf,UPI,I-VENDOR
63-CROMA PVT LTD.pdf,From:,I-VENDOR
63-CROMA PVT LTD.pdf,CB,I-VENDOR
63-CROMA PVT LTD.pdf,To:,I-VENDOR
63-CROMA PVT LTD.pdf,CROMA,I-VENDOR
63-CROMA PVT LTD.pdf,PVT,I-VENDOR
63-CROMA PVT LTD.pdf,LTD,I-VENDOR
63-CROMA PVT LTD.pdf,GadgetMall,I-VENDOR
63-CROMA PVT LTD.pdf,Address:,I-VENDOR
63-CROMA PVT LTD.pdf,Ground,I-VENDOR
63-CROMA PVT LTD.pdf,Floor,I-VENDOR
63-CROMA PVT LTD.pdf,Skyzone,I-VENDOR
63-CROMA PVT LTD.pdf,High,I-VENDOR
63-CROMA PVT LTD.pdf,Street,B-ADDRESS
63-CROMA PVT LTD.pdf,Address:,I-VENDOR
63-CROMA PVT LTD.pdf,Phoenix,I-VENDOR
63-CROMA PVT LTD.pdf,Senapati,I-VENDOR
63-CROMA PVT LTD.pdf,Bapat,I-VENDOR
63-CROMA PVT LTD.pdf,Marg,I-VENDOR
63-CROMA PVT LTD.pdf,Lower,I-VENDOR
63-CROMA PVT LTD.pdf,79,B-QUANTITY
63-CROMA PVT LTD.pdf,Sunrise,I-VENDOR
63-CROMA PVT LTD.pdf,Heights,I-VENDOR
63-CROMA PVT LTD.pdf,Bandra,I-VENDOR
63-CROMA PVT LTD.pdf,West,B-ADDRESS
63-CROMA PVT LTD.pdf,Mumbai,I-ADDRESS
63-CROMA PVT LTD.pdf,400050,I-ADDRESS
63-CROMA PVT LTD.pdf,Parel,I-VENDOR
63-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
63-CROMA PVT LTD.pdf,Maharashtra,I-ADDRESS
63-CROMA PVT LTD.pdf,400013,I-ADDRESS
63-CROMA PVT LTD.pdf,+91,O
63-CROMA PVT LTD.pdf,78901,B-QUANTITY
63-CROMA PVT LTD.pdf,23478,B-QUANTITY
63-CROMA PVT LTD.pdf,Phone,I-VENDOR
63-CROMA PVT LTD.pdf,No:,I-VENDOR
63-CROMA PVT LTD.pdf,_[87BBAQE12K4P106,O
63-CROMA PVT LTD.pdf,a,O
63-CROMA PVT LTD.pdf,DESCRIPTION,B-VENDOR
63-CROMA PVT LTD.pdf,UNIT,I-VENDOR
63-CROMA PVT LTD.pdf,PRICE,I-VENDOR
63-CROMA PVT LTD.pdf,Amount,I-TAX
63-CROMA PVT LTD.pdf,(in,O
63-CROMA PVT LTD.pdf,Rs),B-VENDOR
63-CROMA PVT LTD.pdf,9901,B-QUANTITY
63-CROMA PVT LTD.pdf,Huawei,I-VENDOR
63-CROMA PVT LTD.pdf,MatePad,I-VENDOR
63-CROMA PVT LTD.pdf,Pro,I-VENDOR
63-CROMA PVT LTD.pdf,10,B-QUANTITY
63-CROMA PVT LTD.pdf,4,B-QUANTITY
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"39,999.00",O
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"1,59,996.00",O
63-CROMA PVT LTD.pdf,8926,B-QUANTITY
63-CROMA PVT LTD.pdf,LG,I-VENDOR
63-CROMA PVT LTD.pdf,OLED,I-VENDOR
63-CROMA PVT LTD.pdf,TV,I-VENDOR
63-CROMA PVT LTD.pdf,B2,I-VENDOR
63-CROMA PVT LTD.pdf,10,B-QUANTITY
63-CROMA PVT LTD.pdf,4,B-QUANTITY
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"42,999.00",O
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"1,71,996.00",O
63-CROMA PVT LTD.pdf,Sub-Total,B-VENDOR
63-CROMA PVT LTD.pdf,¥,O
63-CROMA PVT LTD.pdf,"3,31,992.00",O
63-CROMA PVT LTD.pdf,Amount,B-TAX
63-CROMA PVT LTD.pdf,in,O
63-CROMA PVT LTD.pdf,Words:,B-VENDOR
63-CROMA PVT LTD.pdf,Discount(30%),I-VENDOR
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"99,597.60",O
63-CROMA PVT LTD.pdf,GST(18%),B-VENDOR
63-CROMA PVT LTD.pdf,=,O
63-CROMA PVT LTD.pdf,"59,758.56",O
63-CROMA PVT LTD.pdf,Total,B-TAX
63-CROMA PVT LTD.pdf,Amount:,I-TAX
63-CROMA PVT LTD.pdf,X,I-VENDOR
63-CROMA PVT LTD.pdf,"2,92,152.96",O
63-CROMA PVT LTD.pdf,eee,O
63-CROMA PVT LTD.pdf,Terms,O
63-CROMA PVT LTD.pdf,&,O
63-CROMA PVT LTD.pdf,Condition:,B-VENDOR
63-CROMA PVT LTD.pdf,Seal,I-VENDOR
63-CROMA PVT LTD.pdf,&,O
63-CROMA PVT LTD.pdf,Signature,B-VENDOR
63-CROMA PVT LTD.pdf,Thank,I-VENDOR
63-CROMA PVT LTD.pdf,you,O
63-CROMA PVT LTD.pdf,for,O
63-CROMA PVT LTD.pdf,Business,B-VENDOR
63-CROMA PVT LTD.pdf,!!!,O
63-CROMA PVT LTD.pdf,Visit,B-VENDOR
63-CROMA PVT LTD.pdf,us,O
63-CROMA PVT LTD.pdf,Again,B-VENDOR
63-CROMA PVT LTD.pdf,!!!,O
79-ITC Limited.pdf,Reciept,B-VENDOR
79-ITC Limited.pdf,No:,I-VENDOR
79-ITC Limited.pdf,79,B-QUANTITY
79-ITC Limited.pdf,Date:,I-VENDOR
79-ITC Limited.pdf,31-07-2024,B-DATE
79-ITC Limited.pdf,Company's,I-VENDOR
79-ITC Limited.pdf,Info:,I-VENDOR
79-ITC Limited.pdf,Customer's,I-VENDOR
79-ITC Limited.pdf,Info:,I-VENDOR
79-ITC Limited.pdf,ITC,I-VENDOR
79-ITC Limited.pdf,Limited,I-VENDOR
79-ITC Limited.pdf,Sen,I-VENDOR
79-ITC Limited.pdf,&,O
79-ITC Limited.pdf,Das,B-CUSTOMER
79-ITC Limited.pdf,Provision,I-VENDOR
79-ITC Limited.pdf,Store,I-VENDOR
79-ITC Limited.pdf,37,B-QUANTITY
79-ITC Limited.pdf,J.L.Nehru,I-VENDOR
79-ITC Limited.pdf,Road,B-ADDRESS
79-ITC Limited.pdf,Kolkata,I-ADDRESS
79-ITC Limited.pdf,700,B-QUANTITY
79-ITC Limited.pdf,071,B-QUANTITY
79-ITC Limited.pdf,486,B-QUANTITY
79-ITC Limited.pdf,Hatibagan,I-VENDOR
79-ITC Limited.pdf,Road,B-ADDRESS
79-ITC Limited.pdf,Kolkata,I-ADDRESS
79-ITC Limited.pdf,-,O
79-ITC Limited.pdf,700005,B-ADDRESS
79-ITC Limited.pdf,29ABCDE1234F1Z5,B-GST
79-ITC Limited.pdf,85AAAPL9012B7ZR,B-GST
79-ITC Limited.pdf,Payment,O
79-ITC Limited.pdf,Detail:,B-VENDOR
79-ITC Limited.pdf,HSN,O
79-ITC Limited.pdf,DESCRIPTION,B-VENDOR
79-ITC Limited.pdf,UNIT,I-VENDOR
79-ITC Limited.pdf,QTY,I-VENDOR
79-ITC Limited.pdf,PRICE,I-VENDOR
79-ITC Limited.pdf,AMOUNT,I-TAX
79-ITC Limited.pdf,3286,B-QUANTITY
79-ITC Limited.pdf,ITC,I-VENDOR
79-ITC Limited.pdf,Engage,I-VENDOR
79-ITC Limited.pdf,Blush,I-VENDOR
79-ITC Limited.pdf,Deodorants,I-VENDOR
79-ITC Limited.pdf,500,B-QUANTITY
79-ITC Limited.pdf,ml,O
79-ITC Limited.pdf,5,B-QUANTITY
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,110.00,B-PRICE
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,550.00,B-PRICE
79-ITC Limited.pdf,1997,B-QUANTITY
79-ITC Limited.pdf,CClassmate,I-VENDOR
79-ITC Limited.pdf,Square,I-VENDOR
79-ITC Limited.pdf,Long,I-VENDOR
79-ITC Limited.pdf,Noteboo,I-VENDOR
79-ITC Limited.pdf,1kg,O
79-ITC Limited.pdf,7,B-QUANTITY
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,220.00,B-PRICE
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,"1,540.00",O
79-ITC Limited.pdf,SUBTOTAL,B-TAX
79-ITC Limited.pdf,%,O
79-ITC Limited.pdf,"2,090.00",O
79-ITC Limited.pdf,DISCOUNT(20%),B-VENDOR
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,606.10,B-PRICE
79-ITC Limited.pdf,GST(18%),I-VENDOR
79-ITC Limited.pdf,=,O
79-ITC Limited.pdf,376.20,B-PRICE
79-ITC Limited.pdf,TOTAL,I-TAX
79-ITC Limited.pdf,%,O
79-ITC Limited.pdf,"1,860.10",O
79-ITC Limited.pdf,PAYMENT,B-VENDOR
79-ITC Limited.pdf,METHOD:,I-VENDOR
79-ITC Limited.pdf,"[cash,card,online,check",O
79-ITC Limited.pdf,or,O
79-ITC Limited.pdf,etc],O
79-ITC Limited.pdf,Check/Transaction,B-VENDOR
79-ITC Limited.pdf,No,I-VENDOR
79-ITC Limited.pdf,[if,O
79-ITC Limited.pdf,applicable],O
61-BIG BAZAAR PVT LTD.pdf,BIG,B-VENDOR
61-BIG BAZAAR PVT LTD.pdf,BAZAAR,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,PVT,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,LTD,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,1st,O
61-BIG BAZAAR PVT LTD.pdf,Floor,B-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Ahmedabad,B-ADDRESS
61-BIG BAZAAR PVT LTD.pdf,One,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Mall,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Vastrapur,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Ahmedabad,B-ADDRESS
61-BIG BAZAAR PVT LTD.pdf,Gujarat,I-ADDRESS
61-BIG BAZAAR PVT LTD.pdf,380015,I-ADDRESS
61-BIG BAZAAR PVT LTD.pdf,341KKLAE12K4A1E5,O
61-BIG BAZAAR PVT LTD.pdf,CLIENT,B-VENDOR
61-BIG BAZAAR PVT LTD.pdf,INFO,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Sanjay,I-CUSTOMER
61-BIG BAZAAR PVT LTD.pdf,Provision,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Store,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,61,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,404,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,Vejalpur,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Anmedabad,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,380051,B-ADDRESS
61-BIG BAZAAR PVT LTD.pdf,+91,O
61-BIG BAZAAR PVT LTD.pdf,76543,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,21098,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,Date:,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,31-07-2024,B-DATE
61-BIG BAZAAR PVT LTD.pdf,RECIEPT,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,NO:,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,61,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,|,O
61-BIG BAZAAR PVT LTD.pdf,HSN,O
61-BIG BAZAAR PVT LTD.pdf,|,O
61-BIG BAZAAR PVT LTD.pdf,DESCRIPTION,B-VENDOR
61-BIG BAZAAR PVT LTD.pdf,UNIT,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,PRICE,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,TOTAL,I-TAX
61-BIG BAZAAR PVT LTD.pdf,7897,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,L’Oréal,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Shampoo,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,180,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,ml,O
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,180.00,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,360.00,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,2362,B-QUANTITY
61-BIG BAZAAR PVT LTD.pdf,Johnson’s,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Baby,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,Shampoo,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,250.00,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,750.00,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,SUB,I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,TOTAL,I-TAX
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,"1,110.00",O
61-BIG BAZAAR PVT LTD.pdf,DISCOUNT(15%),B-VENDOR
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,166.50,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,GST(18%),I-VENDOR
61-BIG BAZAAR PVT LTD.pdf,=,O
61-BIG BAZAAR PVT LTD.pdf,199.80,B-PRICE
61-BIG BAZAAR PVT LTD.pdf,TOTAL,I-TAX
61-BIG BAZAAR PVT LTD.pdf,"1,143.30",O
86-CROMA PVT LTD.pdf,Receipt,B-VENDOR
86-CROMA PVT LTD.pdf,No.:,I-VENDOR
86-CROMA PVT LTD.pdf,86,B-QUANTITY
86-CROMA PVT LTD.pdf,Payment,O
86-CROMA PVT LTD.pdf,date:,O
86-CROMA PVT LTD.pdf,12-08-2024,B-DATE
86-CROMA PVT LTD.pdf,Payment,O
86-CROMA PVT LTD.pdf,Type:,B-VENDOR
86-CROMA PVT LTD.pdf,UPI,I-VENDOR
86-CROMA PVT LTD.pdf,From:,I-VENDOR
86-CROMA PVT LTD.pdf,—C—C—CSCSCdiéGL,O
86-CROMA PVT LTD.pdf,TZ,B-VENDOR
86-CROMA PVT LTD.pdf,Name:,I-VENDOR
86-CROMA PVT LTD.pdf,[CROMA,O
86-CROMA PVT LTD.pdf,PVT,B-VENDOR
86-CROMA PVT LTD.pdf,LTD,I-VENDOR
86-CROMA PVT LTD.pdf,Name:,I-VENDOR
86-CROMA PVT LTD.pdf,[Techval,O
86-CROMA PVT LTD.pdf,Address:,B-VENDOR
86-CROMA PVT LTD.pdf,Ground,I-VENDOR
86-CROMA PVT LTD.pdf,Floor,I-VENDOR
86-CROMA PVT LTD.pdf,Skyzone,I-VENDOR
86-CROMA PVT LTD.pdf,High,I-VENDOR
86-CROMA PVT LTD.pdf,Street,B-ADDRESS
86-CROMA PVT LTD.pdf,Address:,I-VENDOR
86-CROMA PVT LTD.pdf,Phoenix,I-VENDOR
86-CROMA PVT LTD.pdf,Senapati,I-VENDOR
86-CROMA PVT LTD.pdf,Bapat,I-VENDOR
86-CROMA PVT LTD.pdf,Marg,I-VENDOR
86-CROMA PVT LTD.pdf,Lower,I-VENDOR
86-CROMA PVT LTD.pdf,91,B-QUANTITY
86-CROMA PVT LTD.pdf,Oasis,I-VENDOR
86-CROMA PVT LTD.pdf,Heights,I-VENDOR
86-CROMA PVT LTD.pdf,Malad,I-VENDOR
86-CROMA PVT LTD.pdf,East,I-VENDOR
86-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
86-CROMA PVT LTD.pdf,400097,I-ADDRESS
86-CROMA PVT LTD.pdf,Parel,I-VENDOR
86-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
86-CROMA PVT LTD.pdf,Maharashtra,I-ADDRESS
86-CROMA PVT LTD.pdf,400013,I-ADDRESS
86-CROMA PVT LTD.pdf,+91,O
86-CROMA PVT LTD.pdf,11234,B-QUANTITY
86-CROMA PVT LTD.pdf,56782,B-QUANTITY
86-CROMA PVT LTD.pdf,Phone,I-VENDOR
86-CROMA PVT LTD.pdf,No:,I-VENDOR
86-CROMA PVT LTD.pdf,_[87BBAQE12K4P106,O
86-CROMA PVT LTD.pdf,a,O
86-CROMA PVT LTD.pdf,DESCRIPTION,B-VENDOR
86-CROMA PVT LTD.pdf,UNIT,I-VENDOR
86-CROMA PVT LTD.pdf,PRICE,I-VENDOR
86-CROMA PVT LTD.pdf,Amount,I-TAX
86-CROMA PVT LTD.pdf,(in,O
86-CROMA PVT LTD.pdf,Rs),B-VENDOR
86-CROMA PVT LTD.pdf,6802,B-QUANTITY
86-CROMA PVT LTD.pdf,Fujifilm,I-VENDOR
86-CROMA PVT LTD.pdf,X-S10,I-VENDOR
86-CROMA PVT LTD.pdf,10,B-QUANTITY
86-CROMA PVT LTD.pdf,4,B-QUANTITY
86-CROMA PVT LTD.pdf,%,O
86-CROMA PVT LTD.pdf,"82,999.00",O
86-CROMA PVT LTD.pdf,"3,31,996.00",O
86-CROMA PVT LTD.pdf,6816,B-QUANTITY
86-CROMA PVT LTD.pdf,GoPro,I-VENDOR
86-CROMA PVT LTD.pdf,HERO8,I-VENDOR
86-CROMA PVT LTD.pdf,Black,I-VENDOR
86-CROMA PVT LTD.pdf,10,B-QUANTITY
86-CROMA PVT LTD.pdf,1,B-QUANTITY
86-CROMA PVT LTD.pdf,=,O
86-CROMA PVT LTD.pdf,"37,999.00",O
86-CROMA PVT LTD.pdf,=,O
86-CROMA PVT LTD.pdf,"37,999.00",O
86-CROMA PVT LTD.pdf,Sub-Total,B-VENDOR
86-CROMA PVT LTD.pdf,¥,O
86-CROMA PVT LTD.pdf,"3,69,995.00",O
86-CROMA PVT LTD.pdf,Amount,B-TAX
86-CROMA PVT LTD.pdf,in,O
86-CROMA PVT LTD.pdf,Words:,B-VENDOR
86-CROMA PVT LTD.pdf,Discount(30%),I-VENDOR
86-CROMA PVT LTD.pdf,=,O
86-CROMA PVT LTD.pdf,"1,10,998.50",O
86-CROMA PVT LTD.pdf,GST(18%),B-VENDOR
86-CROMA PVT LTD.pdf,=,O
86-CROMA PVT LTD.pdf,"66,599.10",O
86-CROMA PVT LTD.pdf,Total,B-TAX
86-CROMA PVT LTD.pdf,Amount:,I-TAX
86-CROMA PVT LTD.pdf,X,I-VENDOR
86-CROMA PVT LTD.pdf,"3,25,595.60",O
86-CROMA PVT LTD.pdf,eee,O
86-CROMA PVT LTD.pdf,Terms,O
86-CROMA PVT LTD.pdf,&,O
86-CROMA PVT LTD.pdf,Condition:,B-VENDOR
86-CROMA PVT LTD.pdf,Seal,I-VENDOR
86-CROMA PVT LTD.pdf,&,O
86-CROMA PVT LTD.pdf,Signature,B-VENDOR
86-CROMA PVT LTD.pdf,Thank,I-VENDOR
86-CROMA PVT LTD.pdf,you,O
86-CROMA PVT LTD.pdf,for,O
86-CROMA PVT LTD.pdf,Business,B-VENDOR
86-CROMA PVT LTD.pdf,!!!,O
86-CROMA PVT LTD.pdf,Visit,B-VENDOR
86-CROMA PVT LTD.pdf,us,O
86-CROMA PVT LTD.pdf,Again,B-VENDOR
86-CROMA PVT LTD.pdf,!!!,O
28-CROMA PVT LTD.pdf,Receipt,B-VENDOR
28-CROMA PVT LTD.pdf,No.:,I-VENDOR
28-CROMA PVT LTD.pdf,28,B-QUANTITY
28-CROMA PVT LTD.pdf,Payment,O
28-CROMA PVT LTD.pdf,date:,O
28-CROMA PVT LTD.pdf,12-08-2024,B-DATE
28-CROMA PVT LTD.pdf,Payment,O
28-CROMA PVT LTD.pdf,Type:,B-VENDOR
28-CROMA PVT LTD.pdf,UPI,I-VENDOR
28-CROMA PVT LTD.pdf,From:,I-VENDOR
28-CROMA PVT LTD.pdf,CB,I-VENDOR
28-CROMA PVT LTD.pdf,To:,I-VENDOR
28-CROMA PVT LTD.pdf,Name:,I-VENDOR
28-CROMA PVT LTD.pdf,[ROMA,O
28-CROMA PVT LTD.pdf,PVTLTD,B-VENDOR
28-CROMA PVT LTD.pdf,Address:,I-VENDOR
28-CROMA PVT LTD.pdf,Ground,I-VENDOR
28-CROMA PVT LTD.pdf,Floor,I-VENDOR
28-CROMA PVT LTD.pdf,Skyzone,I-VENDOR
28-CROMA PVT LTD.pdf,High,I-VENDOR
28-CROMA PVT LTD.pdf,Street,B-ADDRESS
28-CROMA PVT LTD.pdf,Address:,I-VENDOR
28-CROMA PVT LTD.pdf,56,B-QUANTITY
28-CROMA PVT LTD.pdf,Highland,I-VENDOR
28-CROMA PVT LTD.pdf,Meadows,I-VENDOR
28-CROMA PVT LTD.pdf,Navi,I-VENDOR
28-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
28-CROMA PVT LTD.pdf,Maharashtra,I-ADDRESS
28-CROMA PVT LTD.pdf,Phoenix,I-VENDOR
28-CROMA PVT LTD.pdf,Senapati,I-VENDOR
28-CROMA PVT LTD.pdf,Bapat,I-VENDOR
28-CROMA PVT LTD.pdf,Marg,I-VENDOR
28-CROMA PVT LTD.pdf,Lower,I-VENDOR
28-CROMA PVT LTD.pdf,400705,B-ADDRESS
28-CROMA PVT LTD.pdf,Parel,I-VENDOR
28-CROMA PVT LTD.pdf,Mumbai,B-ADDRESS
28-CROMA PVT LTD.pdf,Maharashtra,I-ADDRESS
28-CROMA PVT LTD.pdf,400013,I-ADDRESS
28-CROMA PVT LTD.pdf,+91,O
28-CROMA PVT LTD.pdf,01234,B-QUANTITY
28-CROMA PVT LTD.pdf,56789,B-QUANTITY
28-CROMA PVT LTD.pdf,Phone,I-VENDOR
28-CROMA PVT LTD.pdf,No;,I-VENDOR
28-CROMA PVT LTD.pdf,|87BBAQE12K4P106,O
